__id,pr_0,w_pr_0,kc_0,in_deg_0,out_deg_0,tri_0,pr_1,w_pr_1,spath_top_1_0,spath_top_1_1,spath_top_1_2,spath_top_1_3,spath_top_1_4,spath_top_min_1,w_spath_top_1_0,w_spath_top_1_1,w_spath_top_1_2,w_spath_top_1_3,w_spath_top_1_4,w_spath_top_min_1,spath_top_2_0,spath_top_2_1,spath_top_2_2,spath_top_2_3,spath_top_2_4,spath_top_min_2,w_spath_top_2_0,w_spath_top_2_1,w_spath_top_2_2,w_spath_top_2_3,w_spath_top_2_4,w_spath_top_min_2
0bf36c5b-a5bb-490b-a5c2-9a08e3c618b6,0.15,0.0,1,0,1,0,0.3828045177709656,0.15,5.0,6.0,6.0,6.0,6.0,5.0,34.0,30.0,25.0,30.0,32.0,25.0,5.0,6.0,6.0,6.0,6.0,5.0,34.0,30.0,25.0,30.0,32.0,25.0
1f9dfd22-d913-5f9f-6228-dc2d720526ea,2.146364184871657,0.9997863100304677,5,48,0,2,5.247839085728454,0.9996520415721027,3.0,3.0,3.0,3.0,3.0,3.0,16.0,12.0,11.0,10.0,14.0,10.0,3.0,3.0,3.0,3.0,3.0,3.0,16.0,12.0,11.0,10.0,14.0,10.0
7ff67a91-1059-4b68-9867-bf4c969df8b1,0.15,0.0,2,0,2,0,0.3702115404340799,0.27749999999999997,4.0,4.0,4.0,4.0,5.0,4.0,29.0,25.0,21.0,23.0,27.0,21.0,4.0,4.0,4.0,4.0,5.0,4.0,29.0,25.0,21.0,23.0,27.0,21.0
dba36664-f5af-9d5a-f777-2e0237e81d92,0.17821806241433802,0.622850484375,5,6,0,2,0.6844850936303551,0.622850484375,3.0,3.0,3.0,3.0,4.0,3.0,19.0,13.0,13.0,11.0,17.0,11.0,3.0,3.0,3.0,3.0,4.0,3.0,19.0,13.0,13.0,11.0,17.0,11.0
18cda520-2cb3-4f2d-b1fb-c7f2e78c407f,0.2717693919757155,0.5562946875,4,5,0,0,0.7017699219161441,0.5562946875,1.0,3.0,3.0,3.0,3.0,1.0,19.0,13.0,10.0,14.0,16.0,10.0,1.0,3.0,3.0,3.0,3.0,1.0,19.0,13.0,10.0,14.0,16.0,10.0
2888c4eb-ade5-45bb-9e11-4fe890416b4a,0.17124999999999999,0.15,1,1,0,0,0.2795238436433837,0.15,5.0,5.0,5.0,5.0,4.0,4.0,19.0,13.0,13.0,14.0,17.0,13.0,5.0,5.0,5.0,5.0,4.0,4.0,19.0,13.0,13.0,14.0,17.0,13.0
6d2af12f-35a0-4a11-92c7-777494d8c6e7,0.2775,0.38587499999999997,3,3,0,0,1.0,0.38587499999999997,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
aeb09df8-60d1-4f29-a4a3-c4094f392184,0.16799558965310638,0.27749999999999997,2,2,0,0,0.497432253837657,0.27749999999999997,3.0,5.0,5.0,5.0,5.0,3.0,25.0,20.0,16.0,19.0,22.0,16.0,3.0,5.0,5.0,5.0,5.0,3.0,25.0,20.0,16.0,19.0,22.0,16.0
cc9c78b9-9b0a-4ee3-bb7c-2f138631c845,1.3113645104895102,0.9894383950245129,3,28,0,0,4.772642357100588,0.9894383950245129,5.0,4.0,5.0,4.0,4.0,4.0,27.0,21.0,20.0,20.0,24.0,20.0,5.0,4.0,5.0,4.0,4.0,4.0,27.0,21.0,20.0,20.0,24.0,20.0
f4e4cafd-9b4c-37d5-cb6f-fb667366f9cb,0.46874999999999994,0.47799375,2,4,0,0,1.0828340676209702,0.6345956249999999,5.0,5.0,5.0,5.0,4.0,4.0,20.0,14.0,14.0,13.0,17.0,13.0,5.0,5.0,5.0,5.0,4.0,4.0,20.0,14.0,14.0,13.0,17.0,13.0
6062fc79-210b-4015-8f91-f01a1ec98d5a,0.15010625,0.15,1,1,0,0,0.29907174305167045,0.15,3.0,4.0,3.0,5.0,5.0,3.0,26.0,21.0,20.0,18.0,22.0,18.0,3.0,4.0,3.0,5.0,5.0,3.0,26.0,21.0,20.0,18.0,22.0,18.0
c1104246-ce96-71f5-bd39-8f9bca126006,0.4455267857142856,0.8326567563103858,5,11,1,0,1.8183521655995745,0.857758242863828,4.0,5.0,5.0,3.0,5.0,3.0,16.0,12.0,10.0,12.0,12.0,10.0,4.0,5.0,5.0,3.0,5.0,3.0,16.0,12.0,10.0,12.0,12.0,10.0
859ef8c5-32dd-4118-bd49-110273feeae9,0.3289285714285714,0.67942291171875,4,7,0,0,0.8745981426152145,0.67942291171875,4.0,4.0,3.0,3.0,5.0,3.0,17.0,12.0,9.0,11.0,15.0,9.0,4.0,4.0,3.0,3.0,5.0,3.0,17.0,12.0,9.0,11.0,15.0,9.0
b4ef3971-0fa0-3f7b-6e85-2dfc082159eb,0.40525344020306636,0.67942291171875,3,7,0,0,1.5962449732307717,0.67942291171875,3.0,4.0,4.0,5.0,4.0,3.0,24.0,17.0,16.0,17.0,20.0,16.0,3.0,4.0,4.0,5.0,4.0,3.0,24.0,17.0,16.0,17.0,20.0,16.0
5372ba2c-586e-4beb-9fbb-a7df9e955783,0.1925,0.15,3,1,3,1,0.5940552662328733,0.47799375,4.0,4.0,4.0,4.0,5.0,4.0,19.0,15.0,13.0,13.0,13.0,13.0,4.0,4.0,4.0,4.0,5.0,4.0,19.0,15.0,13.0,13.0,13.0,13.0
c6988560-9775-2d09-8dce-3b8b8fde3096,0.5854778436837084,0.67942291171875,5,7,0,0,0.9061464014274223,0.67942291171875,4.0,4.0,3.0,3.0,4.0,3.0,18.0,13.0,12.0,12.0,15.0,12.0,4.0,4.0,3.0,3.0,4.0,3.0,18.0,13.0,12.0,12.0,15.0,12.0
ec7e7405-63bd-4023-8183-b5023b2c5261,0.1731818181818182,0.27749999999999997,2,2,0,0,0.5392418157733937,0.27749999999999997,5.0,5.0,5.0,5.0,5.0,5.0,28.0,23.0,21.0,21.0,26.0,21.0,5.0,5.0,5.0,5.0,5.0,5.0,28.0,23.0,21.0,21.0,26.0,21.0
fa9a3f33-a19e-4e34-a37e-efcc79fadd41,0.17413392857142856,0.15,1,1,0,0,0.2910249069147418,0.15,5.0,5.0,5.0,5.0,5.0,5.0,26.0,24.0,22.0,23.0,25.0,22.0,5.0,5.0,5.0,5.0,5.0,5.0,26.0,24.0,22.0,23.0,25.0,22.0
2c7eaa5d-56f5-b67d-e1df-c69d7dd94092,0.20525,0.47799375,4,4,0,0,0.6162927991569347,0.47799375,5.0,5.0,5.0,5.0,5.0,5.0,20.0,13.0,14.0,15.0,19.0,13.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,13.0,14.0,15.0,19.0,13.0
dbde483c-ea34-d149-a0fd-8d667ecd8ce6,1.1737420731707315,0.9894383950245129,5,28,0,3,3.891002853278159,0.9910226357708359,3.0,4.0,5.0,3.0,4.0,3.0,18.0,12.0,11.0,12.0,16.0,11.0,3.0,4.0,5.0,3.0,4.0,3.0,18.0,12.0,11.0,12.0,16.0,11.0
9b4f7b3a-7458-de78-c9b4-17516d50140c,0.23240624999999998,0.27749999999999997,2,2,0,0,0.7196531880089329,0.27749999999999997,6.0,5.0,5.0,6.0,6.0,5.0,26.0,20.0,19.0,20.0,20.0,19.0,6.0,5.0,5.0,6.0,6.0,5.0,26.0,20.0,19.0,20.0,20.0,19.0
a30b7cba-c170-43aa-8ff0-f683c3c0dd15,0.28248689516129033,0.47799375,3,4,0,0,1.0162972983241545,0.47799375,5.0,5.0,5.0,5.0,6.0,5.0,28.0,21.0,19.0,21.0,24.0,19.0,5.0,5.0,5.0,5.0,6.0,5.0,28.0,21.0,19.0,21.0,24.0,19.0
78ba50f4-82be-7214-a8b7-7b2bb4586694,0.39262055378831695,0.622850484375,3,6,0,0,1.4480912475019203,0.67942291171875,5.0,4.0,5.0,6.0,5.0,4.0,23.0,16.0,16.0,16.0,19.0,16.0,5.0,4.0,5.0,6.0,5.0,4.0,23.0,16.0,16.0,16.0,19.0,16.0
a246c1e3-8583-083f-5179-159960427964,0.5590178571428571,0.8031255956592774,5,10,0,0,1.5679750968610473,0.8621879169614941,4.0,5.0,5.0,5.0,5.0,4.0,19.0,13.0,10.0,13.0,16.0,10.0,4.0,5.0,5.0,5.0,5.0,4.0,19.0,13.0,10.0,13.0,16.0,10.0
7d3fe152-4101-492d-6533-e8325c38c80f,0.27749999999999997,0.15,1,1,0,0,1.0,1.0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
24f0ce65-4c0b-e56b-3441-0cd24999fb09,0.3058333333333333,0.67942291171875,5,7,21,17,2.962000802742259,0.9894383950245129,4.0,4.0,4.0,4.0,5.0,4.0,19.0,14.0,11.0,13.0,18.0,11.0,4.0,4.0,4.0,4.0,5.0,4.0,19.0,14.0,11.0,13.0,18.0,11.0
1d6d0e7b-cf44-8014-6222-21f01bf18852,0.4212281950770145,0.7683830537167969,4,9,0,0,1.4323398653749957,0.7683830537167969,3.0,4.0,3.0,4.0,4.0,3.0,18.0,11.0,12.0,12.0,16.0,11.0,3.0,4.0,3.0,4.0,4.0,3.0,18.0,11.0,12.0,12.0,16.0,11.0
099b3fdc-e9d2-54c0-06fc-651172188346,0.15,0.0,5,0,9,0,1.2413814536727756,0.7683830537167969,4.0,4.0,4.0,4.0,5.0,4.0,24.0,18.0,17.0,17.0,20.0,17.0,4.0,4.0,4.0,4.0,5.0,4.0,24.0,18.0,17.0,17.0,20.0,17.0
a8b2d355-e266-e2c3-f47a-31a2f168a909,0.5116566612516383,0.9761968029727226,5,23,0,5,2.043370849835631,0.9833377620809058,3.0,2.0,3.0,3.0,2.0,2.0,14.0,11.0,9.0,11.0,14.0,9.0,3.0,2.0,3.0,3.0,2.0,2.0,14.0,11.0,9.0,11.0,14.0,9.0
2b205e48-befb-ca11-12ea-c10eb9b60472,0.5180757575757574,0.8790945064342538,5,13,0,0,1.852445012001229,0.8790945064342538,5.0,5.0,5.0,5.0,5.0,5.0,21.0,15.0,15.0,16.0,19.0,15.0,5.0,5.0,5.0,5.0,5.0,5.0,21.0,15.0,15.0,16.0,19.0,15.0
90d3f7e0-7673-7805-8466-efe9782934ac,0.45242243806306304,0.47799375,2,4,0,0,1.1154937322841532,0.6345956249999999,4.0,5.0,3.0,5.0,5.0,3.0,25.0,21.0,20.0,20.0,25.0,20.0,4.0,5.0,3.0,5.0,5.0,3.0,25.0,21.0,20.0,20.0,25.0,20.0
89f171ee-8271-4b43-a5b1-50dc56db548a,0.16871170030435315,0.47799375,4,4,0,2,0.44686134704954733,0.47799375,4.0,4.0,4.0,4.0,4.0,4.0,18.0,13.0,12.0,13.0,15.0,12.0,4.0,4.0,4.0,4.0,4.0,4.0,18.0,13.0,12.0,13.0,15.0,12.0
3ccd36c9-a350-4417-9973-cefc27645ed5,0.16491294642857143,0.15,1,1,0,0,0.3224157912854566,0.15,5.0,5.0,5.0,5.0,6.0,5.0,27.0,22.0,19.0,21.0,27.0,19.0,5.0,5.0,5.0,5.0,6.0,5.0,27.0,22.0,19.0,21.0,27.0,19.0
6e712804-1ce4-436f-a2fd-f1f26f1c8eaa,0.15,0.0,2,0,2,0,0.5932904886504918,0.27749999999999997,5.0,5.0,6.0,6.0,5.0,5.0,35.0,29.0,29.0,29.0,32.0,29.0,5.0,5.0,6.0,6.0,5.0,5.0,35.0,29.0,29.0,29.0,32.0,29.0
c39ef26e-40e8-4edf-ac3b-3fb2c953114d,0.15221114864864865,0.15,1,1,0,0,0.3429895737435676,0.15,5.0,4.0,5.0,5.0,4.0,4.0,27.0,21.0,21.0,20.0,25.0,20.0,5.0,4.0,5.0,5.0,4.0,4.0,27.0,21.0,21.0,20.0,25.0,20.0
2cda31c1-3595-4340-87ae-e7953f955973,0.29165614958448755,0.5562946875,3,5,0,0,0.8910378343379832,0.5562946875,3.0,4.0,5.0,5.0,5.0,3.0,23.0,19.0,18.0,16.0,22.0,16.0,3.0,4.0,5.0,5.0,5.0,3.0,23.0,19.0,18.0,16.0,22.0,16.0
171980c7-b0b7-6385-9eb2-7e9cc821f2de,0.6283052677479343,0.857758242863828,4,12,0,0,2.0539795193044412,0.8790945064342538,3.0,4.0,3.0,4.0,4.0,3.0,16.0,14.0,13.0,12.0,14.0,12.0,3.0,4.0,3.0,4.0,4.0,3.0,16.0,14.0,13.0,12.0,14.0,12.0
5d3cb7e2-a9b4-878f-4977-e16feed74b8d,0.15,0.0,1,0,1,0,0.23288584119316627,0.15,4.0,5.0,4.0,4.0,5.0,4.0,23.0,17.0,18.0,15.0,21.0,15.0,4.0,5.0,4.0,4.0,5.0,4.0,23.0,17.0,18.0,15.0,21.0,15.0
8cd347c4-a992-b017-e715-789a92200f3a,0.21374999999999997,0.38587499999999997,4,3,2,0,0.8497157723181259,0.5562946875,2.0,4.0,4.0,4.0,4.0,2.0,23.0,17.0,13.0,16.0,21.0,13.0,2.0,4.0,4.0,4.0,4.0,2.0,23.0,17.0,13.0,16.0,21.0,13.0
ae56d295-cc8b-c7df-da7e-42ec506a80af,0.28922700854542305,0.5562946875,3,5,0,0,0.8613950277611003,0.5562946875,1.0,3.0,3.0,3.0,3.0,1.0,19.0,15.0,10.0,16.0,18.0,10.0,1.0,3.0,3.0,3.0,3.0,1.0,19.0,15.0,10.0,16.0,18.0,10.0
ddd62954-3dce-431b-8584-dcf53cdc39e7,0.6599999999999999,0.857758242863828,3,12,0,0,2.324953078775399,0.857758242863828,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
7e360726-aeb7-2de4-f2b9-eaf658048f30,0.17252337097543766,0.5562946875,5,5,0,0,0.5773511589681759,0.5562946875,3.0,4.0,3.0,4.0,4.0,3.0,23.0,18.0,15.0,16.0,21.0,15.0,3.0,4.0,3.0,4.0,4.0,3.0,23.0,18.0,15.0,16.0,21.0,15.0
81050506-373c-e21e-4727-01df06bdb837,0.16275,0.15,1,1,0,0,0.250663482325608,0.15,5.0,5.0,4.0,5.0,5.0,4.0,20.0,13.0,14.0,13.0,18.0,13.0,5.0,5.0,4.0,5.0,5.0,4.0,20.0,13.0,14.0,13.0,18.0,13.0
6fbada65-77ed-4b39-affb-f5759e4df392,0.15,0.0,3,0,4,0,0.7451226061472889,0.47799375,3.0,4.0,3.0,4.0,4.0,3.0,24.0,19.0,18.0,18.0,22.0,18.0,3.0,4.0,3.0,4.0,4.0,3.0,24.0,19.0,18.0,18.0,22.0,18.0
9b8fad59-0228-6534-8aa6-2f289bf3bb4a,0.19781249999999997,0.38587499999999997,3,3,0,0,0.6994849745083168,0.38587499999999997,5.0,3.0,4.0,5.0,4.0,3.0,17.0,10.0,11.0,11.0,14.0,10.0,5.0,3.0,4.0,5.0,4.0,3.0,17.0,10.0,11.0,11.0,14.0,10.0
321a4eba-6e01-8e2c-cc48-cd08883f5636,0.1925,0.15,1,1,0,0,0.29977188518112874,0.15,4.0,5.0,5.0,5.0,5.0,4.0,19.0,13.0,13.0,12.0,17.0,12.0,4.0,5.0,5.0,5.0,5.0,4.0,19.0,13.0,13.0,12.0,17.0,12.0
5003a0b8-9c7e-cc54-b7e2-96d5e4e84aee,0.27749999999999997,0.47799375,5,4,11,0,2.0838305361859413,0.9126457808987484,2.0,4.0,4.0,4.0,4.0,2.0,22.0,17.0,15.0,17.0,20.0,15.0,2.0,4.0,4.0,4.0,4.0,2.0,22.0,17.0,15.0,17.0,20.0,15.0
2afe87d9-c403-fd00-fccb-efabef07c6e9,0.15263075658923939,0.15,1,1,0,0,0.32190215604534517,0.15,3.0,3.0,3.0,4.0,4.0,3.0,22.0,17.0,15.0,15.0,16.0,15.0,3.0,3.0,3.0,4.0,4.0,3.0,22.0,17.0,15.0,15.0,16.0,15.0
8fe37efa-8d91-ab12-3f86-861f7afc1316,0.3606855320160609,0.47799375,3,4,0,0,0.8756042134061602,0.47799375,3.0,4.0,5.0,5.0,4.0,3.0,22.0,16.0,13.0,15.0,20.0,13.0,3.0,4.0,5.0,5.0,4.0,3.0,22.0,16.0,13.0,15.0,20.0,13.0
fbee0ae7-2f15-4687-8a19-3a0a5de0a506,0.15,0.0,2,0,2,0,0.3943842124451833,0.27749999999999997,4.0,4.0,4.0,6.0,4.0,4.0,29.0,24.0,21.0,22.0,27.0,21.0,4.0,4.0,4.0,6.0,4.0,4.0,29.0,24.0,21.0,22.0,27.0,21.0
5270054d-1c39-4972-4d81-d33e86ba06b1,0.3344033808575577,0.7275094749609375,5,8,4,7,1.3394523626883814,0.8790945064342538,2.0,4.0,3.0,3.0,4.0,2.0,16.0,11.0,9.0,9.0,12.0,9.0,2.0,4.0,3.0,3.0,4.0,2.0,16.0,11.0,9.0,9.0,12.0,9.0
08fb213a-b9df-8412-840b-a2db3e49ec0f,1.955361111724224,0.9999973448128877,5,79,0,27,6.853822370243154,0.9999973448128877,3.0,3.0,3.0,3.0,2.0,2.0,14.0,11.0,10.0,9.0,13.0,9.0,3.0,3.0,3.0,3.0,2.0,2.0,14.0,11.0,10.0,9.0,13.0,9.0
5c2c2590-b162-331c-3ea4-d6f5d1e44837,0.15773138297872338,0.27749999999999997,2,2,0,0,0.3525863093535203,0.27749999999999997,4.0,4.0,4.0,5.0,4.0,4.0,26.0,20.0,20.0,20.0,22.0,20.0,4.0,4.0,4.0,5.0,4.0,4.0,26.0,20.0,20.0,20.0,22.0,20.0
1df1b25c-853d-4f42-8c58-04919eae9a75,0.15799074480915928,0.27749999999999997,2,2,0,0,0.3729437911726451,0.27749999999999997,1.0,3.0,3.0,3.0,3.0,1.0,19.0,15.0,10.0,16.0,18.0,10.0,1.0,3.0,3.0,3.0,3.0,1.0,19.0,15.0,10.0,16.0,18.0,10.0
36a128bc-9ada-c7f6-c9ac-10fafa4c580d,0.27749999999999997,0.15,1,1,0,0,1.0,1.0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
49781c74-dc7a-4044-8f34-7b21dd34e674,0.21884660893454372,0.47799375,4,4,0,0,0.6810012376700139,0.47799375,3.0,5.0,4.0,4.0,5.0,3.0,22.0,16.0,16.0,16.0,18.0,16.0,3.0,5.0,4.0,4.0,5.0,3.0,22.0,16.0,16.0,16.0,18.0,16.0
dd21c478-046c-49b4-b607-175f3a1a6761,0.15,0.0,5,0,14,0,2.940074303239865,0.928061231328381,4.0,4.0,4.0,4.0,4.0,4.0,26.0,21.0,22.0,21.0,26.0,21.0,4.0,4.0,4.0,4.0,4.0,4.0,26.0,21.0,22.0,21.0,26.0,21.0
c169faf6-cc27-04af-3795-5e77356a2bd3,0.15910714285714286,0.15,1,1,0,0,0.271021035897946,0.15,4.0,4.0,5.0,4.0,4.0,4.0,18.0,13.0,9.0,10.0,16.0,9.0,4.0,4.0,5.0,4.0,4.0,4.0,18.0,13.0,9.0,10.0,16.0,9.0
a0350af1-0869-d550-8103-cacc3a9b9ef8,2.916824228677826,0.9999977430909546,5,80,13,1,12.902591830192467,0.9999998908509193,3.0,2.0,3.0,4.0,3.0,2.0,12.0,11.0,10.0,10.0,15.0,10.0,3.0,2.0,3.0,4.0,3.0,2.0,12.0,11.0,10.0,10.0,15.0,10.0
9722a4a5-94dc-e3b1-8fe6-d2b4cedd6585,0.41296874999999994,0.67942291171875,3,7,0,0,1.3461823900200616,0.67942291171875,3.0,4.0,4.0,4.0,4.0,3.0,17.0,12.0,11.0,11.0,16.0,11.0,3.0,4.0,4.0,4.0,4.0,3.0,17.0,12.0,11.0,11.0,16.0,11.0
9a4ff970-b982-71fb-38ec-dc445b28e015,0.16578433806284354,0.15,1,1,0,0,0.27901968733928695,0.15,3.0,5.0,5.0,5.0,5.0,3.0,22.0,17.0,13.0,16.0,18.0,13.0,3.0,5.0,5.0,5.0,5.0,3.0,22.0,17.0,13.0,16.0,18.0,13.0
6face716-da08-a960-3a3c-87ed934095e0,0.1557190396979665,0.15,1,1,0,0,0.24626136799588738,0.15,3.0,3.0,3.0,3.0,4.0,3.0,23.0,18.0,16.0,17.0,21.0,16.0,3.0,3.0,3.0,3.0,4.0,3.0,23.0,18.0,16.0,17.0,21.0,16.0
8c249bab-c02a-49aa-97c7-0540d85a58a1,0.2775,0.38587499999999997,3,3,0,0,1.0,0.38587499999999997,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
196f4226-0f70-16b4-9a72-d19c147a0143,0.18916928109551917,0.8326567563103858,5,11,0,0,1.3175891678848894,0.8326567563103858,3.0,3.0,3.0,5.0,4.0,3.0,23.0,19.0,18.0,17.0,21.0,17.0,3.0,3.0,3.0,5.0,4.0,3.0,23.0,19.0,18.0,17.0,21.0,17.0
09ecd0bb-448d-9c43-1963-0747fa6f3d6c,0.6612993462017434,0.857758242863828,3,12,0,0,2.4747611833849277,0.8790945064342538,3.0,4.0,5.0,5.0,5.0,3.0,24.0,18.0,18.0,16.0,23.0,16.0,3.0,4.0,5.0,5.0,5.0,3.0,24.0,18.0,18.0,16.0,23.0,16.0
a8ea8d4f-8057-39fd-4706-ccfdd0d97712,0.5579999999999999,0.8031255956592774,3,10,0,0,2.014258170197749,0.8031255956592774,6.0,7.0,7.0,7.0,6.0,6.0,23.0,17.0,15.0,17.0,21.0,15.0,6.0,7.0,7.0,7.0,6.0,6.0,23.0,17.0,15.0,17.0,21.0,15.0
3364564b-9040-a92e-6c66-661dcd4836b8,0.23607604095700996,0.9257489137639361,5,16,0,0,1.28229432501784,0.9257489137639361,3.0,3.0,3.0,3.0,4.0,3.0,18.0,14.0,14.0,14.0,18.0,14.0,3.0,3.0,3.0,3.0,4.0,3.0,18.0,14.0,14.0,14.0,18.0,14.0
38964449-d3de-ca35-0e56-bdcffc23617f,0.44626236263736263,0.8790945064342538,5,13,0,0,1.8830282100958557,0.8790945064342538,4.0,4.0,4.0,5.0,4.0,4.0,18.0,10.0,10.0,11.0,16.0,10.0,4.0,4.0,4.0,5.0,4.0,4.0,18.0,10.0,10.0,11.0,16.0,10.0
3bf2bca8-65b4-dc62-7485-05b3a4a96af4,0.35319526656581474,0.9797672825268142,5,24,0,10,1.9696956334818674,0.9797672825268142,3.0,3.0,3.0,3.0,4.0,3.0,16.0,12.0,9.0,10.0,15.0,9.0,3.0,3.0,3.0,3.0,4.0,3.0,16.0,12.0,9.0,10.0,15.0,9.0
e00b0415-24b1-fe8d-1371-0a8e5544d5d9,0.40294094562603155,0.9910226357708359,5,29,274,239,27.78967333432066,0.9999999999999997,2.0,3.0,4.0,4.0,4.0,2.0,14.0,10.0,8.0,10.0,10.0,8.0,2.0,3.0,4.0,4.0,4.0,2.0,14.0,10.0,8.0,10.0,10.0,8.0
560b6184-c5ae-b1bc-15fe-b35a998c29ef,1.0250796186468614,0.9982325867648336,5,39,0,9,3.6449349051586126,0.9982325867648336,3.0,3.0,3.0,3.0,4.0,3.0,16.0,11.0,9.0,9.0,14.0,9.0,3.0,3.0,3.0,3.0,4.0,3.0,16.0,11.0,9.0,9.0,14.0,9.0
417cd637-84d8-4b71-8844-d5cfd61778bd,0.17936363636363636,0.27749999999999997,2,2,0,0,0.5019481131192315,0.27749999999999997,5.0,5.0,5.0,5.0,5.0,5.0,31.0,25.0,25.0,23.0,29.0,23.0,5.0,5.0,5.0,5.0,5.0,5.0,31.0,25.0,25.0,23.0,29.0,23.0
c0cee2d2-beaf-1a67-ae84-ff84a002b5f1,0.3185211313825632,0.38587499999999997,2,3,1,0,0.8933417227539528,0.47799375,4.0,3.0,3.0,3.0,4.0,3.0,22.0,15.0,14.0,15.0,20.0,14.0,4.0,3.0,3.0,3.0,4.0,3.0,22.0,15.0,14.0,15.0,20.0,14.0
5a4458c6-3a47-4555-86d8-f233006e3a73,0.22649999999999998,0.38587499999999997,3,3,0,0,0.6736512724215802,0.38587499999999997,5.0,4.0,5.0,5.0,4.0,4.0,18.0,10.0,12.0,12.0,16.0,10.0,5.0,4.0,5.0,5.0,4.0,4.0,18.0,10.0,12.0,12.0,16.0,10.0
ee4b48e0-1a36-0313-e467-f3b8e7d3ca6b,0.16275,0.15,1,1,0,0,0.2642333882616271,0.15,5.0,4.0,5.0,5.0,5.0,4.0,17.0,13.0,12.0,12.0,16.0,12.0,5.0,4.0,5.0,5.0,5.0,4.0,17.0,13.0,12.0,12.0,16.0,12.0
4225ace4-3755-d82a-c79c-7b5f048dd96e,0.1659375,0.15,1,1,0,0,0.2838425317192178,0.15,4.0,5.0,5.0,5.0,6.0,4.0,19.0,15.0,13.0,13.0,16.0,13.0,4.0,5.0,5.0,5.0,6.0,4.0,19.0,15.0,13.0,13.0,16.0,13.0
38ea6fc1-c37e-25bc-5e8c-edb9074d8e66,0.22649999999999998,0.38587499999999997,3,3,0,0,0.5299712024578656,0.38587499999999997,5.0,5.0,5.0,5.0,5.0,5.0,19.0,12.0,12.0,13.0,16.0,12.0,5.0,5.0,5.0,5.0,5.0,5.0,19.0,12.0,12.0,13.0,16.0,12.0
4314950e-32a2-45ed-8c4d-1db0421581bf,0.6137396361744728,0.9126457808987484,4,15,0,0,2.2371553269298587,0.9126457808987484,3.0,3.0,3.0,3.0,4.0,3.0,20.0,16.0,13.0,16.0,18.0,13.0,3.0,3.0,3.0,3.0,4.0,3.0,20.0,16.0,13.0,16.0,18.0,13.0
9be6741f-1b22-3e7c-4314-a7ef827b8239,1.3017033699059557,0.9719962387914384,4,22,0,0,3.961257004944963,0.984597931335291,4.0,3.0,3.0,5.0,4.0,3.0,17.0,14.0,11.0,14.0,17.0,11.0,4.0,3.0,3.0,5.0,4.0,3.0,17.0,14.0,11.0,14.0,17.0,11.0
6186fd5b-a107-b39c-d6d3-70c1460e15a4,0.1881410256410256,0.38587499999999997,3,3,0,0,0.4788837014925013,0.38587499999999997,4.0,4.0,4.0,3.0,4.0,3.0,17.0,12.0,12.0,11.0,14.0,11.0,4.0,4.0,4.0,3.0,4.0,3.0,17.0,12.0,12.0,11.0,14.0,11.0
8771e586-f6ae-50bc-bca2-4ecd075f6ba9,1.0691501576176505,0.9966141914293816,5,35,0,0,3.8586716287751304,0.9976299340005671,3.0,3.0,3.0,3.0,3.0,3.0,15.0,10.0,10.0,9.0,15.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,15.0,10.0,10.0,9.0,15.0,9.0
17e51b89-028d-4479-a1f4-b66c5ac9200e,0.20464285714285713,0.38587499999999997,3,3,0,0,0.9098842872394735,0.38587499999999997,5.0,5.0,5.0,5.0,5.0,5.0,20.0,15.0,12.0,15.0,18.0,12.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,15.0,12.0,15.0,18.0,12.0
4e5ee0e8-95aa-6f6e-14eb-daadc3d624a0,0.15137136627906977,0.15,1,1,0,0,0.4057758574322542,0.15,4.0,4.0,5.0,5.0,5.0,4.0,25.0,22.0,20.0,20.0,24.0,20.0,4.0,4.0,5.0,5.0,5.0,4.0,25.0,22.0,20.0,20.0,24.0,20.0
